Date,Open,High,Low,Close,Volume,Day,Month,Year,% Change,Raised,Next Raised,MM_7,MM_15,Delta_7,Delta_15,Delta_MM,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,LagR_1,LagR_2,LagR_3,LagR_4,LagR_5
2024-06-05,312.1300048828125,315.8299865722656,311.5,315.5799865722656,144749,5,6,2024,1.3748791992061804,1,0,308.46571132114957,305.4966654459635,7.114275251116055,10.08332112630211,2.9690458751860547,311.29998779296875,308.0,308.20001220703125,305.45001220703125,304.6099853515625,1.0,0.0,1.0,1.0,0.0
2024-06-06,315.3999938964844,315.3999938964844,311.79998779296875,312.8999938964844,96964,6,6,2024,-0.8492277044848451,0,1,309.4342825753348,306.14333089192706,3.46571132114957,6.756663004557311,3.290951683407741,315.5799865722656,311.29998779296875,308.0,308.20001220703125,305.45001220703125,1.0,1.0,0.0,1.0,1.0
2024-06-07,313.6300048828125,317.3999938964844,313.30999755859375,317.0299987792969,152545,7,6,2024,1.3199121007905212,1,1,311.2085702078683,307.1019978841146,5.821428571428555,9.928000895182265,4.10657232375371,312.8999938964844,315.5799865722656,311.29998779296875,308.0,308.20001220703125,0.0,1.0,1.0,0.0,1.0
2024-06-10,317.0400085449219,320.3699951171875,317.0400085449219,320.0,109838,10,6,2024,0.9368202479698828,1,1,313.2871398925781,308.3593302408854,6.712860107421875,11.640669759114587,4.927809651692712,317.0299987792969,312.8999938964844,315.5799865722656,311.29998779296875,308.0,1.0,0.0,1.0,1.0,0.0
2024-06-11,318.7799987792969,320.5199890136719,316.9200134277344,320.5199890136719,165207,11,6,2024,0.16249656677245206,1,1,315.04713657924106,309.61399536132814,5.47285243443082,10.905993652343739,5.433141217912919,320.0,317.0299987792969,312.8999938964844,315.5799865722656,311.29998779296875,1.0,1.0,0.0,1.0,1.0
2024-06-12,321.989990234375,328.1499938964844,321.9800109863281,326.0,454013,12,6,2024,1.7097251884949927,1,0,317.61856515066967,311.1413289388021,8.381434849330333,14.858671061197924,6.4772362118675915,320.5199890136719,320.0,317.0299987792969,312.8999938964844,315.5799865722656,1.0,1.0,1.0,0.0,1.0
2024-06-13,326.5400085449219,327.2099914550781,323.010009765625,324.70001220703125,209503,13,6,2024,-0.39876926164685855,0,1,319.53285435267856,312.4806640625,5.167157854352695,12.219348144531239,7.052190290178544,326.0,320.5199890136719,320.0,317.0299987792969,312.8999938964844,1.0,1.0,1.0,1.0,0.0
2024-06-14,323.75,325.3800048828125,322.30999755859375,325.3800048828125,105553,14,6,2024,0.20942182020851074,1,1,320.93285696847096,314.0226643880208,4.447147914341542,11.357340494791686,6.910192580450143,324.70001220703125,326.0,320.5199890136719,320.0,317.0299987792969,0.0,1.0,1.0,1.0,1.0
2024-06-17,325.75,331.2300109863281,325.5899963378906,330.1000061035156,278068,17,6,2024,1.450611945993141,1,1,323.39000156947543,315.7259989420573,6.710004534040195,14.374007161458337,7.664002627418142,325.3800048828125,324.70001220703125,326.0,320.5199890136719,320.0,1.0,0.0,1.0,1.0,1.0
2024-06-18,330.3699951171875,332.0,328.8999938964844,331.92999267578125,166989,18,6,2024,0.554373383347273,1,1,325.51857212611606,317.44666544596356,6.411420549665195,14.48332722981769,8.071906680152495,330.1000061035156,325.3800048828125,324.70001220703125,326.0,320.5199890136719,1.0,1.0,0.0,1.0,1.0
2024-06-19,332.2900085449219,337.0,332.2900085449219,332.75,147579,19,6,2024,0.24704225056868534,1,0,327.34000069754467,319.322666422526,5.409999302455333,13.427333577473973,8.01733427501864,331.92999267578125,330.1000061035156,325.3800048828125,324.70001220703125,326.0,1.0,1.0,1.0,0.0,1.0
2024-06-20,331.4800109863281,333.44000244140625,330.42999267578125,332.67999267578125,156947,20,6,2024,-0.02103901554282306,0,0,329.07714407784596,321.13799845377605,3.602848597935292,11.5419942220052,7.9391456240699085,332.75,331.92999267578125,330.1000061035156,325.3800048828125,324.70001220703125,1.0,1.0,1.0,1.0,0.0
2024-06-21,331.989990234375,332.489990234375,329.6700134277344,330.8500061035156,378907,21,6,2024,-0.5500741290592304,0,0,329.77000209263394,322.647998046875,1.0800040108816802,8.202008056640636,7.122004045758956,332.67999267578125,332.75,331.92999267578125,330.1000061035156,325.3800048828125,0.0,1.0,1.0,1.0,1.0
2024-06-24,329.95001220703125,329.9800109863281,327.0,327.0,193386,24,6,2024,-1.163671159888402,0,1,330.09857177734375,323.91466471354164,-3.09857177734375,3.08533528645836,6.18390706380211,330.8500061035156,332.67999267578125,332.75,331.92999267578125,330.1000061035156,0.0,0.0,1.0,1.0,1.0
2024-06-25,329.0,332.0,328.57000732421875,332.0,90481,25,6,2024,1.5290519877675823,1,1,331.0442853655134,325.29466552734374,0.9557146344865828,6.705334472656261,5.749619838169679,327.0,330.8500061035156,332.67999267578125,332.75,331.92999267578125,0.0,0.0,0.0,1.0,1.0
2024-06-26,334.010009765625,336.4700012207031,333.70001220703125,336.1600036621094,289127,26,6,2024,1.2530131512377585,1,1,331.90999930245533,326.6666666666667,4.250004359654042,9.49333699544269,5.243332635788647,332.0,327.0,330.8500061035156,332.67999267578125,332.75,1.0,0.0,0.0,0.0,1.0
2024-06-27,335.8999938964844,337.67999267578125,334.79998779296875,336.25,86214,27,6,2024,0.026771875568254444,1,1,332.5271432059152,328.22333374023435,3.722856794084805,8.026666259765648,4.3038094656808425,336.1600036621094,332.0,327.0,330.8500061035156,332.67999267578125,1.0,1.0,0.0,0.0,0.0
2024-06-28,338.7699890136719,343.1000061035156,338.1099853515625,339.8299865722656,132324,28,6,2024,1.0646800214916263,1,1,333.53856985909596,329.7433329264323,6.291416713169667,10.086653645833337,3.79523693266367,336.25,336.1600036621094,332.0,327.0,330.8500061035156,1.0,1.0,1.0,0.0,0.0
2024-07-01,340.54998779296875,344.8999938964844,338.4100036621094,344.8999938964844,148415,1,7,2024,1.4919246460143087,1,1,335.28428431919644,331.40333251953126,9.61570957728793,13.496661376953114,3.8809517996651834,339.8299865722656,336.25,336.1600036621094,332.0,327.0,1.0,1.0,1.0,1.0,0.0
2024-07-02,343.4700012207031,348.5,343.0899963378906,347.010009765625,164101,2,7,2024,0.6117761398899635,1,0,337.59285627092635,333.16933390299477,9.417153494698653,13.840675862630235,4.423522367931582,344.8999938964844,339.8299865722656,336.25,336.1600036621094,332.0,1.0,1.0,1.0,1.0,1.0
2024-07-03,344.0,344.2099914550781,338.510009765625,342.0,289119,3,7,2024,-1.4437652011850655,0,0,339.73571341378346,334.2360005696615,2.264286586216542,7.763999430338515,5.499712844121973,347.010009765625,344.8999938964844,339.8299865722656,336.25,336.1600036621094,1.0,1.0,1.0,1.0,1.0
2024-07-04,337.989990234375,340.0,337.3900146484375,337.9200134277344,82264,4,7,2024,-1.1929785299022333,0,1,340.5814296177455,335.117333984375,-2.6614161900111526,2.8026794433593523,5.464095633370505,342.0,347.010009765625,344.8999938964844,339.8299865722656,336.25,0.0,1.0,1.0,1.0,1.0
2024-07-05,338.79998779296875,341.7200012207031,338.05999755859375,338.510009765625,186398,5,7,2024,0.17459644722013223,1,1,340.9171447753906,335.99266764322914,-2.407135009765625,2.51734212239586,4.924477132161485,337.9200134277344,342.0,347.010009765625,344.8999938964844,339.8299865722656,0.0,0.0,1.0,1.0,1.0
2024-07-08,339.2799987792969,341.25,338.1199951171875,339.6700134277344,126029,8,7,2024,0.342679279384539,1,0,341.4057181222098,336.6306681315104,-1.7357046944754302,3.039345296223985,4.775049990699415,338.510009765625,337.9200134277344,342.0,347.010009765625,344.8999938964844,1.0,0.0,0.0,1.0,1.0
2024-07-09,339.3900146484375,339.3900146484375,335.75,336.2200012207031,104338,9,7,2024,-1.0156952544076225,0,1,340.8900059291295,336.9166687011719,-4.670004708426347,-0.6966674804687614,3.973337227957586,339.6700134277344,338.510009765625,337.9200134277344,342.0,347.010009765625,1.0,1.0,0.0,0.0,1.0
2024-07-10,334.0400085449219,339.95001220703125,334.0400085449219,339.6499938964844,216215,10,7,2024,1.0201631858093085,1,0,340.1400059291295,337.3766682942708,-0.4900120326450974,2.2733256022135606,2.763337634858658,336.2200012207031,339.6700134277344,338.510009765625,337.9200134277344,342.0,0.0,1.0,1.0,0.0,0.0
2024-07-11,338.0,340.0,337.1099853515625,338.5,188912,11,7,2024,-0.3385820453848942,0,1,338.9242902483259,337.76466878255206,-0.4242902483259172,0.7353312174479356,1.1596214657738528,339.6499938964844,336.2200012207031,339.6700134277344,338.510009765625,337.9200134277344,1.0,0.0,1.0,1.0,0.0
2024-07-12,338.5299987792969,342.489990234375,338.3999938964844,339.8699951171875,124638,12,7,2024,0.4047252931129952,1,1,338.6200038364955,338.3660013834635,1.2499912806919724,1.5039937337239735,0.2540024530320011,338.5,339.6499938964844,336.2200012207031,339.6700134277344,338.510009765625,0.0,1.0,0.0,1.0,1.0
2024-07-15,342.45001220703125,344.0,339.510009765625,341.44000244140625,179118,15,7,2024,0.4619434921512955,1,1,339.1228594098772,339.32866821289065,2.317143031529042,2.1113342285156023,-0.20580880301343996,339.8699951171875,338.5,339.6499938964844,336.2200012207031,339.6700134277344,1.0,0.0,1.0,0.0,1.0
2024-07-16,341.3699951171875,343.489990234375,339.0,342.760009765625,105502,16,7,2024,0.3866000804768843,1,0,339.7300022670201,340.04600219726564,3.0300074986049026,2.7140075683593636,-0.31599993024553896,341.44000244140625,339.8699951171875,338.5,339.6499938964844,336.2200012207031,1.0,1.0,0.0,1.0,0.0
2024-07-17,340.92999267578125,342.04998779296875,340.29998779296875,341.29998779296875,280389,17,7,2024,-0.42596041867737355,0,1,339.96285574776783,340.3886678059896,1.3371320452009172,0.9113199869791515,-0.4258120582217657,342.760009765625,341.44000244140625,339.8699951171875,338.5,339.6499938964844,1.0,1.0,1.0,0.0,1.0
2024-07-18,344.0,346.3900146484375,342.010009765625,344.8999938964844,241950,18,7,2024,1.054792332925425,1,0,341.2028547014509,340.9653340657552,3.697139195033458,3.9346598307291742,0.23752063569571646,341.29998779296875,342.760009765625,341.44000244140625,339.8699951171875,338.5,0.0,1.0,1.0,1.0,0.0
2024-07-19,342.9800109863281,343.9800109863281,341.1000061035156,343.760009765625,92726,19,7,2024,-0.330525993340991,0,1,341.78999982561385,341.2273356119792,1.9700099400111526,2.5326741536458144,0.5626642136346618,344.8999938964844,341.29998779296875,342.760009765625,341.44000244140625,339.8699951171875,1.0,0.0,1.0,1.0,1.0
2024-07-22,343.760009765625,345.5,341.5,345.2699890136719,98288,22,7,2024,0.43925389956684935,1,1,342.75714111328125,341.252001953125,2.512847900390625,4.017987060546886,1.5051391601562614,343.760009765625,344.8999938964844,341.29998779296875,342.760009765625,341.44000244140625,0.0,1.0,0.0,1.0,1.0
2024-07-23,346.0,347.5799865722656,344.4599914550781,345.5,106803,23,7,2024,0.06661771762590529,1,0,343.5614275251116,341.1513346354167,1.9385724748884172,4.348665364583326,2.4100928896949085,345.2699890136719,343.760009765625,344.8999938964844,341.29998779296875,342.760009765625,1.0,0.0,1.0,0.0,1.0
